DATE SYMBOL CUSIP
2021-01-12 URNM 301505715
2021-01-12 VFIN 82889N707
2021-01-12 WEBS 25460G666
2021-01-12 XBI 78464A870
2021-01-12 XMVM 46137V456
2021-01-12 ZOM 98980M109
2021-01-13 ATAC G03707109
2021-01-13 BATT 032108805
2021-01-13 DFAE 25434V302
2021-01-13 DFAI 25434V203
2021-01-13 DFAU 25434V104
2021-01-13 DNL 97717W844
2021-01-13 DRIP 25460G658
2021-01-13 DSTL 26922A321
2021-01-13 DUST 25460G880
2021-01-13 EWN 464286814
2021-01-13 FSMB 33739P830
2021-01-13 FUBO 35953D104
2021-01-13 GDXU 063679658
2021-01-13 GME 36467W109
2021-01-13 IDHQ 46138E214
2021-01-13 JDST 25460G807
2021-01-13 JSTC 886364876
2021-01-13 KCE 78464A771
2021-01-13 KIE 78464A789
2021-01-13 KOLD 74347W387
2021-01-13 PFFV 37954Y376
2021-01-13 PRTY 702149105
2021-01-13 QPT 00768Y446
2021-01-13 RWJ 46138G664
2021-01-13 SPRE 886364769
2021-01-13 TCHP 87283Q107
2021-01-13 TMBR 887080109
2021-01-13 UPV 74347X526
2021-01-13 URNM 301505715
2021-01-13 VFIN 82889N707
2021-01-13 WEBS 25460G666
2021-01-13 XBI 78464A870
2021-01-13 XMVM 46137V456
2021-01-13 ZOM 98980M109
2021-01-14 BATT 032108805
2021-01-14 DFAE 25434V302
2021-01-14 DFAI 25434V203
2021-01-14 DFAU 25434V104
2021-01-14 DNL 97717W844
2021-01-14 DRIP 25460G658
2021-01-14 DSTL 26922A321
2021-01-14 DUST 25460G880
2021-01-14 EWN 464286814
2021-01-14 FSMB 33739P830
2021-01-14 FUBO 35953D104
2021-01-14 GDXU 063679658
2021-01-14 GME 36467W109
2021-01-14 HIL 431466101
2021-01-14 IDHQ 46138E214
2021-01-14 IDX 92189F833
2021-01-14 JDST 25460G807
2021-01-14 JSTC 886364876
2021-01-14 KCE 78464A771
2021-01-14 KIE 78464A789
2021-01-14 KOLD 74347W387
2021-01-14 LTL 74347R263
2021-01-14 PRTY 702149105
2021-01-14 QPT 00768Y446
2021-01-14 RWJ 46138G664
2021-01-14 SPRE 886364769
2021-01-14 TCHP 87283Q107
2021-01-14 TMBR 887080109
2021-01-14 UPV 74347X526
2021-01-14 URNM 301505715
2021-01-14 VFIN 82889N707
2021-01-14 XMVM 46137V456
2021-01-14 ZOM 98980M109
2021-01-15 BATT 032108805
2021-01-15 DFAE 25434V302
2021-01-15 DFAU 25434V104
2021-01-15 DNL 97717W844
2021-01-15 DRIP 25460G658
2021-01-15 DSTL 26922A321
2021-01-15 DUST 25460G880
2021-01-15 EWN 464286814
2021-01-15 FSMB 33739P830
2021-01-15 FUBO 35953D104
2021-01-15 GDXU 063679658
2021-01-15 GME 36467W109
2021-01-15 HIL 431466101
2021-01-15 IDHQ 46138E214
2021-01-15 IDX 92189F833
2021-01-15 ITEQ 26924G870
2021-01-15 JDST 25460G807
2021-01-15 JSTC 886364876
2021-01-15 KCE 78464A771
2021-01-15 KOLD 74347W387
2021-01-15 LTL 74347R263
2021-01-15 QPT 00768Y446
2021-01-15 RWJ 46138G664
2021-01-15 SPRE 886364769
2021-01-15 TCHP 87283Q107
2021-01-15 TMBR 887080109
2021-01-15 UPV 74347X526
2021-01-15 URNM 301505715
2021-01-15 VFIN 82889N707
2021-01-15 XMVM 46137V456
2021-01-15 ZOM 98980M109
2021-01-19 ASHR 233051879
2021-01-19 DFAE 25434V302
2021-01-19 DFAU 25434V104
2021-01-19 DNL 97717W844
2021-01-19 DRIP 25460G658
2021-01-19 DSTL 26922A321
2021-01-19 DUST 25460G880
2021-01-19 EWN 464286814
2021-01-19 FSMB 33739P830
2021-01-19 FUBO 35953D104
2021-01-19 GDXU 063679658
2021-01-19 GME 36467W109
2021-01-19 HIL 431466101
2021-01-19 IDX 92189F833
2021-01-19 ITEQ 26924G870
2021-01-19 JDST 25460G807
2021-01-19 JSTC 886364876
2021-01-19 KCE 78464A771
2021-01-19 LTL 74347R263
2021-01-19 MYO 62857J201
2021-01-19 QPT 00768Y446
2021-01-19 RWJ 46138G664
2021-01-19 SPRE 886364769
2021-01-19 TCHP 87283Q107
2021-01-19 TMBR 887080109
2021-01-19 UPV 74347X526
2021-01-19 URNM 301505715
2021-01-19 UUP 46141D203
2021-01-19 VFIN 82889N707
2021-01-19 XMHQ 46137V472
2021-01-19 XMVM 46137V456
2021-01-19 YANG 25460E521
2021-01-19 ZOM 98980M109
2021-01-20 ASHR 233051879
2021-01-20 BNO 91167Q100
2021-01-20 DFAE 25434V302
2021-01-20 DNL 97717W844
2021-01-20 DRIP 25460G658
2021-01-20 DSTL 26922A321
2021-01-20 DUST 25460G880
2021-01-20 EWN 464286814
2021-01-20 FSMB 33739P830
2021-01-20 FUBO 35953D104
2021-01-20 GDXU 063679658
2021-01-20 GME 36467W109
2021-01-20 HIL 431466101
2021-01-20 IDX 92189F833
2021-01-20 ITEQ 26924G870
2021-01-20 JDST 25460G807
2021-01-20 JSTC 886364876
2021-01-20 KCE 78464A771
2021-01-20 LTL 74347R263
2021-01-20 MYO 62857J201
2021-01-20 QPT 00768Y446
2021-01-20 RWJ 46138G664
2021-01-20 SPRE 886364769
2021-01-20 TBF 74347X849
2021-01-20 TCHP 87283Q107
2021-01-20 TMBR 887080109
2021-01-20 TYO 25459W557
2021-01-20 UPV 74347X526
2021-01-20 UUP 46141D203
2021-01-20 VFIN 82889N707
2021-01-20 XMHQ 46137V472
2021-01-20 XMVM 46137V456
2021-01-20 YANG 25460E521
2021-01-20 ZOM 98980M109
2021-01-21 ASHR 233051879
2021-01-21 BNO 91167Q100
2021-01-21 DFAE 25434V302
2021-01-21 DRIP 25460G658
2021-01-21 DSTL 26922A321
2021-01-21 DUST 25460G880
2021-01-21 EWN 464286814
2021-01-21 FSMB 33739P830
2021-01-21 FUBO 35953D104
2021-01-21 GDXU 063679658
2021-01-21 GME 36467W109
2021-01-21 HIL 431466101
2021-01-21 IDX 92189F833
2021-01-21 INFL 53656F623
2021-01-21 ITEQ 26924G870
2021-01-21 JDST 25460G807
2021-01-21 JSTC 886364876
2021-01-21 KCE 78464A771
2021-01-21 LTL 74347R263
2021-01-21 MYO 62857J201
2021-01-21 PIPP 722615101
2021-01-21 QPT 00768Y446
2021-01-21 RAAX 92189F130
2021-01-21 RWJ 46138G664
2021-01-21 SPRE 886364769
2021-01-21 TBF 74347X849
2021-01-21 TCHP 87283Q107
2021-01-21 TMBR 887080109
2021-01-21 TYO 25459W557
2021-01-21 UUP 46141D203
2021-01-21 VFIN 82889N707
2021-01-21 XMHQ 46137V472
2021-01-21 XMVM 46137V456
2021-01-21 YANG 25460E521
2021-01-21 ZOM 98980M109
2021-01-22 ASHR 233051879
2021-01-22 BNO 91167Q100
2021-01-22 DFAE 25434V302
2021-01-22 DRIP 25460G658
2021-01-22 DSTL 26922A321
2021-01-22 DUST 25460G880
2021-01-22 EWN 464286814
2021-01-22 FUBO 35953D104
2021-01-22 GDXU 063679658
2021-01-22 GME 36467W109
2021-01-22 HIL 431466101
2021-01-22 IDX 92189F833
2021-01-22 INFL 53656F623
2021-01-22 ITEQ 26924G870
2021-01-22 JDST 25460G807
2021-01-22 JSTC 886364876
2021-01-22 KCE 78464A771
2021-01-22 LTL 74347R263
2021-01-22 MYO 62857J201
2021-01-22 ONOF 37954Y194
2021-01-22 PIPP 722615101
2021-01-22 PTBD 69374H642
2021-01-22 QPT 00768Y446
2021-01-22 RAAX 92189F130
2021-01-22 RICE 762594109
2021-01-22 RWJ 46138G664
2021-01-22 SPRE 886364769
2021-01-22 TBF 74347X849
2021-01-22 TCHP 87283Q107
2021-01-22 TMBR 887080109
2021-01-22 TYO 25459W557
2021-01-22 UUP 46141D203
2021-01-22 VFIN 82889N707
2021-01-22 XMHQ 46137V472
2021-01-22 XMVM 46137V456
2021-01-22 YANG 25460E521
2021-01-22 ZOM 98980M109
2021-01-25 ACVF 26923N108
2021-01-25 ASHR 233051879
2021-01-25 BNO 91167Q100
2021-01-25 DFAE 25434V302
2021-01-25 DRIP 25460G658
2021-01-25 DSTL 26922A321
2021-01-25 DUST 25460G880
2021-01-25 EWN 464286814
2021-01-25 FUBO 35953D104
2021-01-25 GDXU 063679658
2021-01-25 GME 36467W109
2021-01-25 HIL 431466101
2021-01-25 IDX 92189F833
2021-01-25 INFL 53656F623
2021-01-25 ITEQ 26924G870
2021-01-25 JDST 25460G807
2021-01-25 JSTC 886364876
2021-01-25 KCE 78464A771
2021-01-25 MYO 62857J201
2021-01-25 ONOF 37954Y194
2021-01-25 PIPP 722615101
2021-01-25 PTBD 69374H642
2021-01-25 QPT 00768Y446
2021-01-25 RAAX 92189F130
2021-01-25 RICE 762594109
2021-01-25 RWJ 46138G664
2021-01-25 SCHJ 808524714
2021-01-25 SPRE 886364769
2021-01-25 TBF 74347X849
2021-01-25 TMBR 887080109
2021-01-25 TYO 25459W557
2021-01-25 UUP 46141D203
2021-01-25 VFIN 82889N707
2021-01-25 XMHQ 46137V472
2021-01-25 XMVM 46137V456
2021-01-25 YANG 25460E521
2021-01-25 ZOM 98980M109
2021-01-26 ACVF 26923N108
2021-01-26 ASHR 233051879
2021-01-26 BLES 66538H658
2021-01-26 BNO 91167Q100
2021-01-26 DFAE 25434V302
2021-01-26 DRIP 25460G658
2021-01-26 DSTL 26922A321
2021-01-26 DUST 25460G880
2021-01-26 EWN 464286814
2021-01-26 FUBO 35953D104
2021-01-26 GDXU 063679658
2021-01-26 GME 36467W109
2021-01-26 HIL 431466101
2021-01-26 IEZ 464288844
2021-01-26 INFL 53656F623
2021-01-26 ITEQ 26924G870
2021-01-26 JDST 25460G807
2021-01-26 JSTC 886364876
2021-01-26 MYO 62857J201
2021-01-26 ONOF 37954Y194
2021-01-26 PIPP 722615101
2021-01-26 PTBD 69374H642
2021-01-26 QID 74347G739
2021-01-26 RAAX 92189F130
2021-01-26 RICE 762594109
2021-01-26 RWJ 46138G664
2021-01-26 SCHJ 808524714
2021-01-26 SPRE 886364769
2021-01-26 TBF 74347X849
2021-01-26 TMBR 887080109
2021-01-26 TYO 25459W557
2021-01-26 UUP 46141D203
2021-01-26 VFIN 82889N707
2021-01-26 XMHQ 46137V472
2021-01-26 XMVM 46137V456
2021-01-26 YANG 25460E521
2021-01-26 ZOM 98980M109
2021-01-27 ACVF 26923N108
2021-01-27 ASHR 233051879
2021-01-27 BLES 66538H658
2021-01-27 CHIQ 37950E408
2021-01-27 DFAE 25434V302
2021-01-27 DRIP 25460G658
2021-01-27 DSS 25614T309
2021-01-27 DSTL 26922A321
2021-01-27 DUST 25460G880
2021-01-27 EWN 464286814
2021-01-27 FUBO 35953D104
2021-01-27 GDXU 063679658
2021-01-27 GME 36467W109
2021-01-27 HIL 431466101
2021-01-27 IEZ 464288844
2021-01-27 INFL 53656F623
2021-01-27 ITEQ 26924G870
2021-01-27 JDST 25460G807
2021-01-27 JSTC 886364876
2021-01-27 MOON 25460G732
2021-01-27 ONOF 37954Y194
2021-01-27 PIPP 722615101
2021-01-27 PTBD 69374H642
2021-01-27 QID 74347G739
2021-01-27 RAAX 92189F130
2021-01-27 RICE 762594109
2021-01-27 RWJ 46138G664
2021-01-27 SCHJ 808524714
2021-01-27 SPRE 886364769
2021-01-27 TMBR 887080109
2021-01-27 UUP 46141D203
2021-01-27 VFIN 82889N707
2021-01-27 XMHQ 46137V472
2021-01-27 XMVM 46137V456
2021-01-27 YANG 25460E521
2021-01-27 ZOM 98980M109
2021-01-28 ACVF 26923N108
2021-01-28 ASHR 233051879
2021-01-28 BLES 66538H658
2021-01-28 CHIQ 37950E408
2021-01-28 DFAE 25434V302
2021-01-28 DRIP 25460G658
2021-01-28 DSS 25614T309
2021-01-28 DSTL 26922A321
2021-01-28 DUST 25460G880
2021-01-28 FUBO 35953D104
2021-01-28 FXZ 33734X168
2021-01-28 GDXU 063679658
2021-01-28 GME 36467W109
2021-01-28 IEZ 464288844
2021-01-28 INFL 53656F623
2021-01-28 ITEQ 26924G870
2021-01-28 JDST 25460G807
2021-01-28 JSTC 886364876
2021-01-28 MOON 25460G732
2021-01-28 ONOF 37954Y194
2021-01-28 PFLD 26922A198
2021-01-28 PIPP 722615101
2021-01-28 PTBD 69374H642
2021-01-28 QID 74347G739
2021-01-28 RICE 762594109
2021-01-28 SCHJ 808524714
2021-01-28 SPRE 886364769
2021-01-28 TMBR 887080109
2021-01-28 UUP 46141D203
2021-01-28 VFIN 82889N707
2021-01-28 XMHQ 46137V472
2021-01-28 XMVM 46137V456
2021-01-28 YANG 25460E521
2021-01-28 ZOM 98980M109
2021-01-29 ACVF 26923N108
2021-01-29 ASHR 233051879
2021-01-29 BLES 66538H658
2021-01-29 CBSE 53656F631
2021-01-29 CHIQ 37950E408
2021-01-29 DFAE 25434V302
2021-01-29 DRIP 25460G658
2021-01-29 DSS 25614T309
2021-01-29 DSTL 26922A321
2021-01-29 DUST 25460G880
2021-01-29 FUBO 35953D104
2021-01-29 FXZ 33734X168
2021-01-29 GME 36467W109
2021-01-29 IEZ 464288844
2021-01-29 ITEQ 26924G870
2021-01-29 JDST 25460G807
2021-01-29 JSTC 886364876
2021-01-29 KOLD 74347W387
2021-01-29 MOON 25460G732
2021-01-29 ONOF 37954Y194
2021-01-29 PCF 42968F108
2021-01-29 PFLD 26922A198
2021-01-29 PIPP 722615101
2021-01-29 PTBD 69374H642
2021-01-29 QID 74347G739
2021-01-29 SCHJ 808524714
2021-01-29 SPRE 886364769
2021-01-29 TMBR 887080109
2021-01-29 UUP 46141D203
2021-01-29 XMHQ 46137V472
2021-01-29 XRT 78464A714
2021-02-01 BLES 66538H658
2021-02-01 CBSE 53656F631
2021-02-01 CHIQ 37950E408
2021-02-01 DFAE 25434V302
2021-02-01 DRIP 25460G658
2021-02-01 DSS 25614T309
2021-02-01 DSTL 26922A321
2021-02-01 DUST 25460G880
2021-02-01 FUBO 35953D104
2021-02-01 FXZ 33734X168
2021-02-01 GME 36467W109
2021-02-01 IEZ 464288844
2021-02-01 JDST 25460G807
2021-02-01 JSTC 886364876
2021-02-01 KOLD 74347W387
2021-02-01 MOON 25460G732
2021-02-01 ONOF 37954Y194
2021-02-01 PCF 42968F108
2021-02-01 PFLD 26922A198
2021-02-01 PIPP 722615101
2021-02-01 PTBD 69374H642
2021-02-01 QID 74347G739
2021-02-01 SCHJ 808524714
2021-02-01 SPRE 886364769
2021-02-01 SPRQ 846775104
2021-02-01 TMBR 887080109
2021-02-01 UUP 46141D203
2021-02-01 XMHQ 46137V472
2021-02-01 XRT 78464A714
2021-02-02 CAP 14064F100
2021-02-02 CAPU 14064F209
2021-02-02 CBSE 53656F631
2021-02-02 CHIH 37954Y541
2021-02-02 CHIQ 37950E408
2021-02-02 DFAE 25434V302
2021-02-02 DRIP 25460G658
2021-02-02 DSS 25614T309
2021-02-02 DSTL 26922A321
2021-02-02 FUBO 35953D104
2021-02-02 FXZ 33734X168
2021-02-02 GME 36467W109
2021-02-02 JDST 25460G807
2021-02-02 KOLD 74347W387
2021-02-02 MOON 25460G732
2021-02-02 ONOF 37954Y194
2021-02-02 PCF 42968F108
2021-02-02 PFLD 26922A198
2021-02-02 PIPP 722615101
2021-02-02 QID 74347G739
2021-02-02 SCHJ 808524714
2021-02-02 SPRE 886364769
2021-02-02 SPRQ 846775104
2021-02-02 TMBR 887080109
2021-02-02 XMHQ 46137V472
2021-02-02 XRT 78464A714
2021-02-03 CAP 14064F100
2021-02-03 CAPU 14064F209
2021-02-03 CBSE 53656F631
2021-02-03 CHIH 37954Y541
2021-02-03 CHIQ 37950E408
2021-02-03 DFAE 25434V302
2021-02-03 DRIP 25460G658
2021-02-03 DSS 25614T309
2021-02-03 FUBO 35953D104
2021-02-03 FXZ 33734X168
2021-02-03 GME 36467W109
2021-02-03 IFF 459506101
2021-02-03 JDST 25460G807
2021-02-03 KOLD 74347W387
2021-02-03 MOON 25460G732
2021-02-03 ONOF 37954Y194
2021-02-03 PCF 42968F108
2021-02-03 PFLD 26922A198
2021-02-03 PIPP 722615101
2021-02-03 QID 74347G739
2021-02-03 SCHJ 808524714
2021-02-03 SPRE 886364769
2021-02-03 SPRQ 846775104
2021-02-03 SPXZ 53656F466
2021-02-03 TMBR 887080109
2021-02-03 XRT 78464A714
2021-02-04 CAP 14064F100
2021-02-04 CAPU 14064F209
2021-02-04 CBSE 53656F631
2021-02-04 CHIH 37954Y541
2021-02-04 DFAE 25434V302
2021-02-04 DRIP 25460G658
2021-02-04 DSS 25614T309
2021-02-04 FUBO 35953D104
2021-02-04 IFF 459506101
2021-02-04 JDST 25460G807
2021-02-04 KOLD 74347W387
2021-02-04 LCG 66538H385
2021-02-04 MOON 25460G732
2021-02-04 ONOF 37954Y194
2021-02-04 PCF 42968F108
2021-02-04 PFLD 26922A198
2021-02-04 PIPP 722615101
2021-02-04 QID 74347G739
2021-02-04 SPRE 886364769
2021-02-04 SPRQ 846775104
2021-02-04 SPXZ 53656F466
2021-02-04 TMBR 887080109
2021-02-04 XRT 78464A714
2021-02-05 CAP 14064F100
2021-02-05 CAPU 14064F209
2021-02-05 CHIH 37954Y541
2021-02-05 DFAE 25434V302
2021-02-05 DRIP 25460G658
2021-02-05 DSS 25614T309
2021-02-05 IFF 459506101
2021-02-05 INFL 53656F623
2021-02-05 JDST 25460G807
2021-02-05 JMOM 46641Q779
2021-02-05 KOLD 74347W387
2021-02-05 LCG 66538H385
2021-02-05 MOON 25460G732
2021-02-05 ONOF 37954Y194
2021-02-05 PCF 42968F108
2021-02-05 PFLD 26922A198
2021-02-05 PIPP 722615101
2021-02-05 QID 74347G739
2021-02-05 SPRE 886364769
2021-02-05 SPRQ 846775104
2021-02-05 SPXZ 53656F466
2021-02-05 TMBR 887080109
2021-02-05 XRT 78464A714
2021-02-08 CAP 14064F100
2021-02-08 CAPU 14064F209
2021-02-08 CHIH 37954Y541
2021-02-08 DFAE 25434V302
2021-02-08 DRIP 25460G658
2021-02-08 DSS 25614T309
2021-02-08 IFF 459506101
2021-02-08 INFL 53656F623
2021-02-08 JDST 25460G807
2021-02-08 JMOM 46641Q779
2021-02-08 KEMX 500767769
2021-02-08 KOLD 74347W387
2021-02-08 LCG 66538H385
2021-02-08 MMIT 45409F827
2021-02-08 MOON 25460G732
2021-02-08 ONOF 37954Y194
2021-02-08 PBJ 46137V753
2021-02-08 PCF 42968F108
2021-02-08 PIPP 722615101
2021-02-08 QID 74347G739
2021-02-08 SPRE 886364769
2021-02-08 SPRQ 846775104
2021-02-08 SPXZ 53656F466
2021-02-08 XRT 78464A714
2021-02-08 XSMO 46137V498
2021-02-09 AIIQ 26922A461
2021-02-09 CHIH 37954Y541
2021-02-09 DFAE 25434V302
2021-02-09 DRIP 25460G658
2021-02-09 DSS 25614T309
2021-02-09 FMAT 316092881
2021-02-09 IFF 459506101
2021-02-09 INFL 53656F623
2021-02-09 JDST 25460G807
2021-02-09 JMOM 46641Q779
2021-02-09 KEMX 500767769
2021-02-09 KOLD 74347W387
2021-02-09 LCG 66538H385
2021-02-09 MMIT 45409F827
2021-02-09 MOON 25460G732
2021-02-09 ONOF 37954Y194
2021-02-09 PBJ 46137V753
2021-02-09 PCF 42968F108
2021-02-09 PFFV 37954Y376
2021-02-09 QID 74347G739
2021-02-09 SKLZ 83067L109
2021-02-09 SPRE 886364769
2021-02-09 SPRQ 846775104
2021-02-09 SPXZ 53656F466
2021-02-09 TYO 25459W557
2021-02-09 XRT 78464A714
2021-02-09 XSMO 46137V498
2021-02-10 AIIQ 26922A461
2021-02-10 CHIH 37954Y541
2021-02-10 CHIK 37954Y533
2021-02-10 DFAE 25434V302
2021-02-10 DRIP 25460G658
2021-02-10 DSS 25614T309
2021-02-10 FMAT 316092881
2021-02-10 IFF 459506101
2021-02-10 INFL 53656F623
2021-02-10 JDST 25460G807
2021-02-10 JMOM 46641Q779
2021-02-10 KEMX 500767769
2021-02-10 KOLD 74347W387
2021-02-10 LCG 66538H385
2021-02-10 MMIT 45409F827
2021-02-10 MOON 25460G732
2021-02-10 ONOF 37954Y194
2021-02-10 PBJ 46137V753
2021-02-10 PCF 42968F108
2021-02-10 PFFV 37954Y376
2021-02-10 QID 74347G739
2021-02-10 SKLZ 83067L109
2021-02-10 SPRE 886364769
2021-02-10 SPRQ 846775104
2021-02-10 TYO 25459W557
2021-02-10 XRT 78464A714
2021-02-10 XSMO 46137V498
2021-02-11 AIIQ 26922A461
2021-02-11 CHIH 37954Y541
2021-02-11 CHIK 37954Y533
2021-02-11 CNBS 032108854
2021-02-11 DFAE 25434V302
2021-02-11 DRIP 25460G658
2021-02-11 DSS 25614T309
2021-02-11 FMAT 316092881
2021-02-11 INFL 53656F623
2021-02-11 JDST 25460G807
2021-02-11 JMOM 46641Q779
2021-02-11 KEMX 500767769
2021-02-11 KOLD 74347W387
2021-02-11 MMIT 45409F827
2021-02-11 MOON 25460G732
2021-02-11 ONOF 37954Y194
2021-02-11 PBJ 46137V753
2021-02-11 PCF 42968F108
2021-02-11 PFFV 37954Y376
2021-02-11 QID 74347G739
2021-02-11 SKLZ 83067L109
2021-02-11 SPRE 886364769
2021-02-11 SPRQ 846775104
2021-02-11 SYN 87164U201
2021-02-11 TYO 25459W557
2021-02-11 XRT 78464A714
2021-02-11 XSMO 46137V498
2021-02-12 AIIQ 26922A461
2021-02-12 CHIH 37954Y541
2021-02-12 CHIK 37954Y533
2021-02-12 CNBS 032108854
2021-02-12 DRIP 25460G658
2021-02-12 DSS 25614T309
2021-02-12 FMAT 316092881
2021-02-12 INFL 53656F623
2021-02-12 JDST 25460G807
2021-02-12 KEMX 500767769
2021-02-12 KOLD 74347W387
2021-02-12 MMIT 45409F827
2021-02-12 MOON 25460G732
2021-02-12 ONOF 37954Y194
2021-02-12 PBJ 46137V753
2021-02-12 PFFV 37954Y376
2021-02-12 QID 74347G739
2021-02-12 QPX 00768Y438
2021-02-12 SKLZ 83067L109
2021-02-12 SPRE 886364769
2021-02-12 SPYC 82889N103
2021-02-12 SYN 87164U201
2021-02-12 TYO 25459W557
2021-02-12 XRT 78464A714
2021-02-12 XSMO 46137V498
2021-02-16 AIIQ 26922A461
2021-02-16 CHIH 37954Y541
2021-02-16 CHIK 37954Y533
2021-02-16 CNBS 032108854
2021-02-16 DRIP 25460G658
2021-02-16 DSS 25614T309
2021-02-16 FMAT 316092881
2021-02-16 INFL 53656F623
2021-02-16 JDST 25460G807
2021-02-16 JHME 47804J701
2021-02-16 KEMX 500767769
2021-02-16 KOLD 74347W387
2021-02-16 MMIT 45409F827
2021-02-16 MOON 25460G732
2021-02-16 ONOF 37954Y194
2021-02-16 PBJ 46137V753
2021-02-16 PFFV 37954Y376
2021-02-16 QID 74347G739
2021-02-16 QPX 00768Y438
2021-02-16 SKLZ 83067L109
2021-02-16 SPYC 82889N103
2021-02-16 SYN 87164U201
2021-02-16 TAXF 025072505
2021-02-16 TYO 25459W557
2021-02-16 XRT 78464A714
2021-02-17 AIIQ 26922A461
2021-02-17 CHIH 37954Y541
2021-02-17 CHIK 37954Y533
2021-02-17 CNBS 032108854
2021-02-17 DRIP 25460G658
2021-02-17 DSS 25614T309
2021-02-17 FMAT 316092881
2021-02-17 INFL 53656F623
2021-02-17 ITEQ 26924G870
2021-02-17 JDST 25460G807
2021-02-17 JHME 47804J701
2021-02-17 JSTC 886364876
2021-02-17 KOLD 74347W387
2021-02-17 MOON 25460G732
2021-02-17 ONOF 37954Y194
2021-02-17 PBJ 46137V753
2021-02-17 QID 74347G739
2021-02-17 QPX 00768Y438
2021-02-17 SPYC 82889N103
2021-02-17 SYN 87164U201
2021-02-17 TAXF 025072505
2021-02-17 XRT 78464A714
2021-02-18 AIIQ 26922A461
2021-02-18 ASHR 233051879
2021-02-18 CNBS 032108854
2021-02-18 DEED 33740U109
2021-02-18 DRIP 25460G658
2021-02-18 DSS 25614T309
2021-02-18 EEMO 46138E289
2021-02-18 INFL 53656F623
2021-02-18 ITEQ 26924G870
2021-02-18 JHME 47804J701
2021-02-18 JSTC 886364876
2021-02-18 KOLD 74347W387
2021-02-18 LABU 25490K323
2021-02-18 MOON 25460G732
2021-02-18 ONOF 37954Y194
2021-02-18 PBJ 46137V753
2021-02-18 QPX 00768Y438
2021-02-18 SPYC 82889N103
2021-02-18 SYN 87164U201
2021-02-18 TAXF 025072505
2021-02-18 TTT 74347G887
2021-02-18 XRT 78464A714
2021-02-19 AIIQ 26922A461
2021-02-19 ASHR 233051879
2021-02-19 CNBS 032108854
2021-02-19 DEED 33740U109
2021-02-19 DRIP 25460G658
2021-02-19 EEMO 46138E289
2021-02-19 INFL 53656F623
2021-02-19 ITEQ 26924G870
2021-02-19 ITP 46527C100
2021-02-19 JHME 47804J701
2021-02-19 JSTC 886364876
2021-02-19 KOLD 74347W387
2021-02-19 LABU 25490K323
2021-02-19 MOON 25460G732
2021-02-19 ONOF 37954Y194
2021-02-19 PBJ 46137V753
2021-02-19 QPX 00768Y438
2021-02-19 SPYC 82889N103
2021-02-19 SUBZ 53656F441
2021-02-19 SYN 87164U201
2021-02-19 TAXF 025072505
2021-02-19 TBF 74347X849
2021-02-19 TTT 74347G887
2021-02-19 XRT 78464A714
2021-02-22 AIIQ 26922A461
2021-02-22 ASHR 233051879
2021-02-22 CNBS 032108854
2021-02-22 DEED 33740U109
2021-02-22 DRIP 25460G658
2021-02-22 EDIV 78463X533
2021-02-22 EEMO 46138E289
2021-02-22 HDGE 00768Y412
2021-02-22 INFL 53656F623
2021-02-22 ITEQ 26924G870
2021-02-22 ITP 46527C100
2021-02-22 IWC 464288869
2021-02-22 JHME 47804J701
2021-02-22 JSTC 886364876
2021-02-22 KOLD 74347W387
2021-02-22 LABU 25490K323
2021-02-22 MOON 25460G732
2021-02-22 ONOF 37954Y194
2021-02-22 PBJ 46137V753
2021-02-22 QPX 00768Y438
2021-02-22 SUBZ 53656F441
2021-02-22 SYN 87164U201
2021-02-22 TAXF 025072505
2021-02-22 TBF 74347X849
2021-02-22 TTT 74347G887
2021-02-22 VEGN 26922A297
2021-02-22 XRT 78464A714
2021-02-23 ASHR 233051879
2021-02-23 AZAJ 00888H703
2021-02-23 CNBS 032108854
2021-02-23 DEED 33740U109
2021-02-23 DNN 248356107
2021-02-23 DRIP 25460G658
2021-02-23 EDIV 78463X533
2021-02-23 EEMO 46138E289
2021-02-23 GBR 643611106
2021-02-23 HDGE 00768Y412
2021-02-23 INFL 53656F623
2021-02-23 ITEQ 26924G870
2021-02-23 ITP 46527C100
2021-02-23 IWC 464288869
2021-02-23 JSTC 886364876
2021-02-23 KOLD 74347W387
2021-02-23 LABU 25490K323
2021-02-23 MOON 25460G732
2021-02-23 ONOF 37954Y194
2021-02-23 QPX 00768Y438
2021-02-23 SCO 74347W668
2021-02-23 SUBZ 53656F441
2021-02-23 SYN 87164U201
2021-02-23 TAXF 025072505
2021-02-23 TBF 74347X849
2021-02-23 TMV 25460G849
2021-02-23 TTT 74347G887
2021-02-23 VEGN 26922A297
2021-02-24 ASHR 233051879
2021-02-24 AZAJ 00888H703
2021-02-24 BLOK 032108607
2021-02-24 CHGX 26922A560
2021-02-24 CHIQ 37950E408
2021-02-24 CNBS 032108854
2021-02-24 DEED 33740U109
2021-02-24 DNN 248356107
2021-02-24 DRIP 25460G658
2021-02-24 EDIV 78463X533
2021-02-24 EEMO 46138E289
2021-02-24 FAN 33736G106
2021-02-24 GBR 643611106
2021-02-24 HDGE 00768Y412
2021-02-24 INFL 53656F623
2021-02-24 ITP 46527C100
2021-02-24 IWC 464288869
2021-02-24 JSTC 886364876
2021-02-24 KOLD 74347W387
2021-02-24 LABU 25490K323
2021-02-24 MOON 25460G732
2021-02-24 ONOF 37954Y194
